CropName_1,CityName,textbox5,textbox6,textbox7
Wheat,Multan,6/15/2012,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,26 Nov 14,3338
,27 Nov 14,3338
,28 Nov 14,
,29 Nov 14,3338
,30 Nov 14,3350
,01 Dec 14,3350
,02 Dec 14,3350
,03 Dec 14,3363
,04 Dec 14,3363
,05 Dec 14,
,06 Dec 14,3363
,07 Dec 14,3350
,08 Dec 14,3350
,09 Dec 14,3350
,10 Dec 14,3338
,11 Dec 14,3338
,12 Dec 14,
,14 Dec 14,3325
,15 Dec 14,3325
,16 Dec 14,3288
,17 Dec 14,
,18 Dec 14,3313
,21 Dec 14,3313
,22 Dec 14,3313
,23 Dec 14,3325
,24 Dec 14,3325
,25 Dec 14,3325
,26 Dec 14,
,28 Dec 14,3325
,29 Dec 14,3325
,30 Dec 14,
,31 Dec 14,3325
,02 Jan 15,
,05 Jan 15,3325
,06 Jan 15,3338
,07 Jan 15,3338
,08 Jan 15,3338
,09 Jan 15,
,10 Jan 15,3338
,11 Jan 15,3338
,12 Jan 15,3338
,13 Jan 15,3337
,14 Jan 15,3338
,15 Jan 15,3338
,16 Jan 15,
,18 Jan 15,3338
,19 Jan 15,3338
,20 Jan 15,3275
,21 Jan 15,3275
,22 Jan 15,3313
,23 Jan 15,
,24 Jan 15,
,26 Jan 15,3338
,27 Jan 15,3338
,28 Jan 15,3313
,29 Jan 15,3313
,30 Jan 15,
,31 Jan 15,3313
,01 Feb 15,3313
,02 Feb 15,3313
,03 Feb 15,3313
,04 Feb 15,
,05 Feb 15,3313
,06 Feb 15,
,07 Feb 15,3313
,08 Feb 15,3313
,09 Feb 15,3313
,10 Feb 15,3313
,11 Feb 15,3313
,12 Feb 15,3275
,13 Feb 15,
,14 Feb 15,3238
,15 Feb 15,3238
,16 Feb 15,3238
,17 Feb 15,3279
,18 Feb 15,3238
,19 Feb 15,3238
,20 Feb 15,
,21 Feb 15,3238
,22 Feb 15,3263
,23 Feb 15,3263
,24 Feb 15,3263
,25 Feb 15,3225
,26 Feb 15,3225
,27 Feb 15,
,28 Feb 15,3225
,01 Mar 15,
,02 Mar 15,3225
,03 Mar 15,3225
,04 Mar 15,3225
,05 Mar 15,3225
,06 Mar 15,
,07 Mar 15,3225
,08 Mar 15,3225
,09 Mar 15,3225
,10 Mar 15,3225
,11 Mar 15,3200
,12 Mar 15,3200
,13 Mar 15,
,14 Mar 15,3200
,15 Mar 15,3225
,16 Mar 15,3225
,17 Mar 15,3225
,18 Mar 15,3225
,19 Mar 15,3275
,20 Mar 15,
,21 Mar 15,3275
,22 Mar 15,3288
,23 Mar 15,3287
,24 Mar 15,3288
,25 Mar 15,3288
,26 Mar 15,3238
,27 Mar 15,
,28 Mar 15,3238
,29 Mar 15,3275
,30 Mar 15,3275
,31 Mar 15,3200
,01 Apr 15,3200
,02 Apr 15,3100
,03 Apr 15,
,04 Apr 15,3100
,05 Apr 15,3100
,06 Apr 15,3100
,07 Apr 15,3150
,08 Apr 15,3150
,09 Apr 15,3150
,10 Apr 15,
,11 Apr 15,3100
,12 Apr 15,3100
,13 Apr 15,3100
,14 Apr 15,3100
,15 Apr 15,2975
,16 Apr 15,2975
,17 Apr 15,
,18 Apr 15,2875
,19 Apr 15,2888
,20 Apr 15,2782
,21 Apr 15,2938
,22 Apr 15,2938
,23 Apr 15,2988
,24 Apr 15,
,25 Apr 15,2950
,26 Apr 15,2975
,27 Apr 15,
,28 Apr 15,3044
,29 Apr 15,3044
,30 Apr 15,3044
,01 May 15,
,02 May 15,3044
,03 May 15,3032
,04 May 15,3032
,05 May 15,3157
,06 May 15,3157
,07 May 15,3163
,08 May 15,
,09 May 15,3157
,10 May 15,3150
,11 May 15,3150
,12 May 15,3150
,13 May 15,3063
,14 May 15,3025
,15 May 15,
,16 May 15,3025
,17 May 15,3013
,18 May 15,3013
,19 May 15,3025
,20 May 15,3032
,21 May 15,
,22 May 15,
,25 May 15,3032
,26 May 15,2938
,27 May 15,3025
,28 May 15,3025
,29 May 15,
,30 May 15,2907
,31 May 15,2938
,01 Jun 15,2975
,02 Jun 15,2938
,03 Jun 15,
,04 Jun 15,2975
,05 Jun 15,
,06 Jun 15,2975
,07 Jun 15,2975
,08 Jun 15,2975
,09 Jun 15,2975
,10 Jun 15,2975
,11 Jun 15,2975
,12 Jun 15,
,13 Jun 15,2975
,14 Jun 15,2925
,15 Jun 15,2925
,16 Jun 15,2925
,17 Jun 15,2925
,18 Jun 15,3025
,19 Jun 15,
,20 Jun 15,3113
,21 Jun 15,3113
,22 Jun 15,3113
,23 Jun 15,3113
,24 Jun 15,3113
,25 Jun 15,3113
,26 Jun 15,
,27 Jun 15,3113
,28 Jun 15,3113
,29 Jun 15,3113
,01 Jul 15,
,02 Jul 15,3125
,03 Jul 15,
,04 Jul 15,3125
,05 Jul 15,3125
,07 Jul 15,
,08 Jul 15,3125
,09 Jul 15,3138
,10 Jul 15,
,11 Jul 15,3138
,12 Jul 15,3138
,13 Jul 15,3138
,14 Jul 15,3138
,15 Jul 15,3138
,16 Jul 15,3138
,22 Jul 15,3138
,23 Jul 15,3137
,24 Jul 15,
,25 Jul 15,3138
,26 Jul 15,3100
,27 Jul 15,3113
,28 Jul 15,3113
,29 Jul 15,3113
,30 Jul 15,3113
,31 Jul 15,
,01 Aug 15,
,02 Aug 15,3113
,03 Aug 15,3113
,04 Aug 15,3113
,05 Aug 15,
,06 Aug 15,3113
,07 Aug 15,
,08 Aug 15,3113
,09 Aug 15,3063
,10 Aug 15,3113
,11 Aug 15,3025
,12 Aug 15,3038
,13 Aug 15,3038
,14 Aug 15,
,15 Aug 15,3038
,16 Aug 15,3038
,17 Aug 15,3038
,18 Aug 15,3038
,19 Aug 15,3025
,20 Aug 15,3025
,21 Aug 15,
,22 Aug 15,3025
,23 Aug 15,3025
,24 Aug 15,3025
,25 Aug 15,2969
,26 Aug 15,2969
,27 Aug 15,2969
,28 Aug 15,
,29 Aug 15,2975
,30 Aug 15,2975
,01 Sep 15,2975
,02 Sep 15,2975
,03 Sep 15,2975
,04 Sep 15,
,05 Sep 15,2975
,06 Sep 15,
,07 Sep 15,3032
,08 Sep 15,3032
,09 Sep 15,
,10 Sep 15,3100
,11 Sep 15,
,12 Sep 15,3100
,13 Sep 15,3100
,14 Sep 15,3157
,15 Sep 15,3157
,16 Sep 15,3157
,17 Sep 15,3157
,18 Sep 15,
,19 Sep 15,3157
,20 Sep 15,3157
,21 Sep 15,3175
,22 Sep 15,3175
,23 Sep 15,3157
,28 Sep 15,3157
,29 Sep 15,3157
,30 Sep 15,3219
,01 Oct 15,3219
,02 Oct 15,
,03 Oct 15,3225
,04 Oct 15,3225
,05 Oct 15,3225
,06 Oct 15,3250
,07 Oct 15,3225
,08 Oct 15,3219
,09 Oct 15,
,10 Oct 15,3219
,11 Oct 15,3219
,12 Oct 15,3219
,13 Oct 15,3219
,14 Oct 15,3219
,15 Oct 15,3282
,16 Oct 15,
,17 Oct 15,3281
,18 Oct 15,3219
,19 Oct 15,3232
,20 Oct 15,3232
,21 Oct 15,3232
,22 Oct 15,3282
,23 Oct 15,
,26 Oct 15,3282
,27 Oct 15,3282
,28 Oct 15,3344
,29 Oct 15,3344
