CropName_1,CityName,textbox5,textbox6,textbox7
Sugar,Faisalabad,1/1/2010,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,20 Sep 12,4850
,22 Sep 12,4850
,24 Sep 12,4750
,25 Sep 12,4740
,26 Sep 12,4740
,27 Sep 12,4740
,28 Sep 12,
,29 Sep 12,4820
,01 Oct 12,4820
,02 Oct 12,4820
,03 Oct 12,4850
,04 Oct 12,4850
,05 Oct 12,
,06 Oct 12,4850
,08 Oct 12,4850
,09 Oct 12,5230
,10 Oct 12,5230
,11 Oct 12,5220
,12 Oct 12,
,13 Oct 12,5220
,15 Oct 12,
,16 Oct 12,5200
,17 Oct 12,5175
,18 Oct 12,5175
,19 Oct 12,
,20 Oct 12,5175
,23 Oct 12,5175
,24 Oct 12,5050
,25 Oct 12,5050
,30 Oct 12,5050
,31 Oct 12,5075
,01 Nov 12,5050
,02 Nov 12,
,03 Nov 12,5150
,05 Nov 12,5150
,06 Nov 12,5150
,12 Nov 12,5230
,13 Nov 12,5250
,14 Nov 12,5250
,15 Nov 12,5250
,16 Nov 12,
,17 Nov 12,5240
,19 Nov 12,5250
,21 Nov 12,5240
,22 Nov 12,5225
,23 Nov 12,
,30 Nov 12,
,01 Dec 12,5225
,03 Dec 12,5225
,04 Dec 12,5165
,05 Dec 12,5165
,06 Dec 12,5165
,07 Dec 12,
,08 Dec 12,5165
,10 Dec 12,5165
,11 Dec 12,5050
,12 Dec 12,5050
,13 Dec 12,5010
,14 Dec 12,
,15 Dec 12,5010
,17 Dec 12,5010
,18 Dec 12,4925
,19 Dec 12,4840
,20 Dec 12,4840
,21 Dec 12,
,22 Dec 12,4840
,24 Dec 12,4840
,26 Dec 12,4825
,27 Dec 12,4950
,28 Dec 12,
,29 Dec 12,4950
,31 Dec 12,4950
,01 Jan 13,4950
,02 Jan 13,4905
,03 Jan 13,4910
,04 Jan 13,
,07 Jan 13,4905
,08 Jan 13,5050
,09 Jan 13,5100
,10 Jan 13,5050
,11 Jan 13,
,12 Jan 13,5050
,14 Jan 13,5030
,15 Jan 13,5050
